Date,Time,Temperature
2022-02-01,4:53 pm,17
2022-02-01,5:53 pm,16
2022-02-01,6:53 pm,17
2022-02-01,7:35 pm,15
2022-02-01,7:53 pm,15
2022-02-01,8:53 pm,15
2022-02-01,9:14 pm,14
2022-02-01,9:53 pm,13
2022-02-01,10:53 pm,12
2022-02-01,11:53 pm,11
2022-02-02,12:53 am,11
2022-02-02,1:53 am,8
2022-02-02,2:04 am,7
2022-02-02,2:26 am,7
2022-02-02,2:58 am,9
2022-02-02,3:10 am,8
2022-02-02,3:25 am,8
2022-02-02,3:41 am,8
2022-02-02,4:06 am,8
2022-02-02,4:38 am,7
2022-02-02,5:00 am,8
2022-02-02,5:05 am,8
2022-02-02,5:53 am,9
2022-02-02,6:53 am,9
2022-02-02,7:11 am,9
2022-02-02,7:39 am,6
2022-02-02,7:55 am,3
2022-02-02,8:42 am,-1
2022-02-02,8:53 am,-2
2022-02-02,9:53 am,4
2022-02-02,10:22 am,4
2022-02-02,10:32 am,4
2022-02-02,10:53 am,6
2022-02-02,11:15 am,8
2022-02-02,12:08 pm,9
2022-02-02,12:53 pm,12
2022-02-02,1:53 pm,13
2022-02-02,2:16 pm,14
2022-02-02,2:53 pm,13
2022-02-02,3:53 pm,13
2022-02-02,4:53 pm,13
2022-02-02,5:53 pm,12
2022-02-02,6:53 pm,9
2022-02-02,7:53 pm,7
2022-02-02,8:09 pm,7
2022-02-02,8:17 pm,8
2022-02-02,8:30 pm,9
2022-02-02,8:41 pm,11
2022-02-02,8:53 pm,11
2022-02-02,9:53 pm,11
2022-02-02,10:53 pm,9
2022-02-02,11:53 pm,11
2022-02-03,12:26 am,12
2022-02-03,12:53 am,12
2022-02-03,1:53 am,13
2022-02-03,2:53 am,13
2022-02-03,3:03 am,10
2022-02-03,3:28 am,10
2022-02-03,3:44 am,10
2022-02-03,3:53 am,10
2022-02-03,4:15 am,10
2022-02-03,4:53 am,9
2022-02-03,6:01 am,4
2022-02-03,6:53 am,-1
2022-02-03,8:16 am,4
2022-02-03,8:53 am,4
2022-02-03,9:17 am,4
2022-02-03,10:07 am,6
2022-02-03,10:17 am,7
2022-02-03,10:53 am,9
2022-02-03,11:53 am,10
2022-02-03,12:53 pm,12
2022-02-03,2:10 pm,14
2022-02-03,2:24 pm,14
2022-02-03,2:53 pm,14
2022-02-03,3:53 pm,15
2022-02-03,4:04 pm,15
2022-02-03,4:53 pm,14
2022-02-03,5:53 pm,15
2022-02-03,6:53 pm,15
2022-02-03,7:53 pm,15
2022-02-03,9:05 pm,13
2022-02-03,9:53 pm,13
2022-02-03,10:53 pm,14
2022-02-03,11:53 pm,13
2022-02-04,12:53 am,12
2022-02-04,1:53 am,11
2022-02-04,2:53 am,9
2022-02-04,3:53 am,10
2022-02-04,4:53 am,10
2022-02-04,5:53 am,9
2022-02-04,6:30 am,9
2022-02-04,6:53 am,9
2022-02-04,7:53 am,10
2022-02-04,8:53 am,11
2022-02-04,9:53 am,12
2022-02-04,10:53 am,12
2022-02-04,11:53 am,14
2022-02-04,12:53 pm,15
2022-02-04,1:53 pm,17
2022-02-04,2:53 pm,18
2022-02-04,3:53 pm,19
2022-02-04,4:53 pm,19
2022-02-04,5:53 pm,20
2022-02-04,6:53 pm,20
2022-02-04,7:53 pm,20
2022-02-04,9:04 pm,20
2022-02-04,9:53 pm,20
2022-02-04,10:53 pm,18
2022-02-04,11:53 pm,13
2022-02-05,12:53 am,11
2022-02-05,1:53 am,12
2022-02-05,2:23 am,6
2022-02-05,2:34 am,5
2022-02-05,2:53 am,11
2022-02-05,3:59 am,7
2022-02-05,4:19 am,7
2022-02-05,4:53 am,5
2022-02-05,5:53 am,4
2022-02-05,6:53 am,7
2022-02-05,7:53 am,8
2022-02-05,8:53 am,7
2022-02-05,9:53 am,11
2022-02-05,10:53 am,19
2022-02-05,11:53 am,21
2022-02-05,12:53 pm,23
2022-02-05,1:53 pm,24
2022-02-05,2:53 pm,25
2022-02-05,3:53 pm,26
2022-02-05,4:53 pm,22
2022-02-05,5:53 pm,25
2022-02-05,6:29 pm,23
2022-02-05,7:03 pm,20
2022-02-05,7:22 pm,22
2022-02-05,7:53 pm,21
2022-02-05,8:53 pm,22
2022-02-05,9:53 pm,21
2022-02-05,10:53 pm,21
2022-02-05,11:53 pm,21
2022-02-06,12:31 am,20
2022-02-06,12:53 am,20
2022-02-06,1:20 am,21
2022-02-06,1:53 am,21
2022-02-06,2:53 am,21
2022-02-06,3:35 am,20
2022-02-06,3:53 am,20
2022-02-06,4:13 am,20
2022-02-06,4:53 am,20
2022-02-06,6:06 am,20
2022-02-06,6:53 am,20
2022-02-06,7:35 am,20
2022-02-06,8:03 am,20
2022-02-06,8:53 am,20
2022-02-06,10:07 am,22
2022-02-06,10:16 am,22
2022-02-06,10:53 am,22
2022-02-06,11:53 am,22
2022-02-06,12:14 pm,23
2022-02-06,12:53 pm,23
2022-02-06,1:53 pm,24
2022-02-06,2:53 pm,24
2022-02-06,3:23 pm,27
2022-02-06,3:53 pm,24
2022-02-06,4:53 pm,24
2022-02-06,5:53 pm,14
2022-02-06,6:16 pm,17
2022-02-06,6:53 pm,21
2022-02-06,7:53 pm,22
2022-02-06,8:53 pm,22
2022-02-06,9:53 pm,20
2022-02-06,10:33 pm,20
2022-02-06,10:53 pm,21
2022-02-06,11:53 pm,21
2022-02-07,1:01 am,21
2022-02-07,1:53 am,18
2022-02-07,2:53 am,17
2022-02-07,3:53 am,18
2022-02-07,4:53 am,14
2022-02-07,5:09 am,13
2022-02-07,6:04 am,11
2022-02-07,6:38 am,12
2022-02-07,6:53 am,12
2022-02-07,8:12 am,17
2022-02-07,8:53 am,17
2022-02-07,9:18 am,16
2022-02-07,9:34 am,15
2022-02-07,10:05 am,18
2022-02-07,10:28 am,18
2022-02-07,10:53 am,19
2022-02-07,11:53 am,20
2022-02-07,12:53 pm,22
2022-02-07,1:53 pm,23
2022-02-07,2:53 pm,24
2022-02-07,3:53 pm,27
2022-02-07,4:53 pm,24
2022-02-07,5:53 pm,19
2022-02-07,6:53 pm,18
2022-02-07,7:53 pm,13
2022-02-07,8:53 pm,13
2022-02-07,9:53 pm,7
2022-02-07,10:53 pm,8
2022-02-07,11:31 pm,10
2022-02-07,11:53 pm,7
2022-02-08,12:19 am,9
2022-02-08,12:33 am,8
2022-02-08,12:53 am,6
2022-02-08,1:19 am,4
2022-02-08,1:53 am,4
2022-02-08,2:53 am,2
2022-02-08,3:53 am,2
2022-02-08,4:53 am,2
2022-02-08,5:38 am,2
2022-02-08,5:53 am,1
2022-02-08,6:53 am,0
2022-02-08,7:53 am,-1
2022-02-08,8:53 am,4
2022-02-08,9:53 am,7
2022-02-08,10:53 am,10
2022-02-08,11:53 am,12
2022-02-08,12:53 pm,18
2022-02-08,1:53 pm,20
2022-02-08,2:53 pm,21
2022-02-08,3:53 pm,22
2022-02-08,4:53 pm,20
2022-02-08,5:53 pm,15
2022-02-08,6:53 pm,12
2022-02-08,7:53 pm,15
2022-02-08,8:53 pm,19
2022-02-08,9:53 pm,20
2022-02-08,10:53 pm,19
2022-02-08,11:53 pm,19
2022-02-09,12:53 am,19
2022-02-09,1:17 am,20
2022-02-09,1:53 am,21
2022-02-09,2:53 am,20
2022-02-09,3:53 am,18
2022-02-09,4:53 am,19
2022-02-09,5:05 am,20
2022-02-09,5:53 am,17
2022-02-09,6:53 am,18
2022-02-09,7:14 am,20
2022-02-09,7:53 am,21
2022-02-09,8:53 am,21
2022-02-09,9:53 am,23
2022-02-09,10:53 am,23
2022-02-09,11:12 am,24
2022-02-09,11:53 am,24
2022-02-09,12:53 pm,26
2022-02-09,1:53 pm,29
2022-02-09,2:53 pm,29
2022-02-09,3:53 pm,30
2022-02-09,4:53 pm,28
2022-02-09,5:53 pm,23
2022-02-09,6:53 pm,20
2022-02-09,7:53 pm,18
2022-02-09,8:11 pm,17
2022-02-09,8:31 pm,16
2022-02-09,8:53 pm,12
2022-02-09,9:53 pm,15
2022-02-09,10:53 pm,13
2022-02-09,11:53 pm,11
2022-02-10,12:53 am,12
2022-02-10,1:53 am,9
2022-02-10,2:11 am,11
2022-02-10,2:53 am,7
2022-02-10,3:02 am,10
2022-02-10,3:19 am,7
2022-02-10,3:28 am,8
2022-02-10,3:53 am,9
2022-02-10,4:36 am,10
2022-02-10,4:53 am,10
2022-02-10,5:53 am,11
2022-02-10,6:15 am,11
2022-02-10,6:53 am,13
2022-02-10,7:19 am,14
2022-02-10,7:53 am,15
2022-02-10,8:53 am,17
2022-02-10,9:58 am,17
2022-02-10,10:53 am,19
2022-02-10,11:53 am,22
2022-02-10,12:53 pm,24
2022-02-10,1:26 pm,26
2022-02-10,2:23 pm,27
2022-02-10,2:53 pm,27
2022-02-10,3:53 pm,29
2022-02-10,4:53 pm,27
2022-02-10,5:53 pm,25
2022-02-10,6:53 pm,25
2022-02-10,7:53 pm,24
2022-02-10,8:53 pm,25
2022-02-10,9:53 pm,25
2022-02-10,10:23 pm,25
2022-02-10,10:53 pm,25
2022-02-10,11:36 pm,25
2022-02-10,11:53 pm,25
2022-02-11,12:53 am,26
2022-02-11,1:53 am,26
2022-02-11,2:14 am,26
2022-02-11,2:33 am,26
2022-02-11,2:53 am,27
2022-02-11,3:53 am,26
2022-02-11,4:53 am,25
2022-02-11,5:53 am,26
2022-02-11,6:53 am,26
2022-02-11,7:53 am,26
2022-02-11,8:53 am,26
2022-02-11,10:00 am,27
2022-02-11,10:53 am,28
2022-02-11,11:53 am,29
2022-02-11,12:53 pm,30
2022-02-11,1:53 pm,30
2022-02-11,2:53 pm,30
2022-02-11,3:53 pm,30
2022-02-11,4:53 pm,29
2022-02-11,5:53 pm,26
2022-02-11,6:54 pm,24
2022-02-11,7:10 pm,25
2022-02-11,7:53 pm,26
2022-02-11,8:05 pm,26
2022-02-11,8:21 pm,26
2022-02-11,8:28 pm,26
2022-02-11,8:53 pm,26
2022-02-11,9:42 pm,26
2022-02-11,10:07 pm,26
2022-02-11,10:18 pm,25
2022-02-11,10:53 pm,25
2022-02-11,11:14 pm,25
2022-02-11,11:30 pm,25
2022-02-12,12:07 am,25
2022-02-12,1:09 am,24
2022-02-12,1:53 am,23
2022-02-12,2:17 am,22
2022-02-12,2:53 am,22
2022-02-12,3:35 am,21
2022-02-12,3:53 am,21
2022-02-12,4:10 am,21
2022-02-12,4:53 am,20
2022-02-12,6:06 am,18
2022-02-12,6:53 am,19
2022-02-12,7:53 am,14
2022-02-12,8:15 am,13
2022-02-12,8:53 am,10
2022-02-12,9:07 am,9
2022-02-12,9:14 am,9
2022-02-12,9:23 am,10
2022-02-12,9:53 am,11
2022-02-12,10:12 am,11
2022-02-12,10:53 am,14
2022-02-12,11:53 am,19
2022-02-12,12:53 pm,21
2022-02-12,1:53 pm,24
2022-02-12,2:53 pm,26
2022-02-12,3:53 pm,26
2022-02-12,4:53 pm,25
2022-02-12,5:53 pm,18
2022-02-12,6:53 pm,17
2022-02-12,7:53 pm,16
2022-02-12,8:53 pm,15
2022-02-12,9:53 pm,13
2022-02-12,10:53 pm,11
2022-02-12,11:53 pm,10
2022-02-13,12:53 am,9
2022-02-13,1:53 am,8
2022-02-13,2:53 am,7
2022-02-13,3:53 am,8
2022-02-13,4:53 am,7
2022-02-13,5:53 am,6
2022-02-13,6:53 am,6
2022-02-13,7:53 am,7
2022-02-13,8:53 am,10
2022-02-13,9:53 am,13
2022-02-13,10:53 am,17
2022-02-13,11:53 am,20
2022-02-13,12:53 pm,25
2022-02-13,1:53 pm,28
2022-02-13,2:53 pm,29
2022-02-13,3:53 pm,28
2022-02-13,4:53 pm,28
2022-02-13,5:53 pm,23
2022-02-13,6:53 pm,18
2022-02-13,7:53 pm,16
2022-02-13,8:53 pm,12
2022-02-13,9:53 pm,14
2022-02-13,10:53 pm,9
2022-02-13,11:53 pm,11
2022-02-14,12:53 am,7
2022-02-14,1:53 am,9
2022-02-14,2:53 am,6
2022-02-14,3:53 am,8
2022-02-14,4:53 am,8
2022-02-14,5:53 am,8
2022-02-14,6:53 am,9
2022-02-14,7:53 am,9
2022-02-14,8:53 am,13
2022-02-14,9:53 am,16
2022-02-14,10:53 am,20
2022-02-14,11:53 am,23
2022-02-14,12:53 pm,27
2022-02-14,1:53 pm,29
2022-02-14,2:53 pm,31
2022-02-14,3:53 pm,33
2022-02-14,4:53 pm,33
2022-02-14,5:53 pm,30
2022-02-14,6:53 pm,29
2022-02-14,7:53 pm,28
2022-02-14,8:53 pm,27
2022-02-14,9:53 pm,26
2022-02-14,10:53 pm,26
2022-02-14,11:53 pm,27
2022-02-15,12:53 am,28
2022-02-15,1:53 am,27
2022-02-15,2:53 am,30
2022-02-15,3:53 am,31
2022-02-15,4:27 am,32
2022-02-15,4:53 am,32
2022-02-15,6:07 am,32
2022-02-15,6:15 am,32
2022-02-15,6:36 am,30
2022-02-15,6:53 am,30
2022-02-15,7:53 am,30
2022-02-15,8:53 am,31
2022-02-15,9:53 am,32
2022-02-15,10:38 am,32
2022-02-15,10:53 am,32
2022-02-15,11:53 am,32
2022-02-15,12:53 pm,31
2022-02-15,1:53 pm,32
2022-02-15,2:53 pm,32
2022-02-15,3:53 pm,32
2022-02-15,4:53 pm,31
2022-02-15,5:53 pm,31
2022-02-15,6:53 pm,31
2022-02-15,7:53 pm,30
2022-02-15,8:53 pm,30
2022-02-15,9:53 pm,29
2022-02-15,10:53 pm,29
2022-02-15,11:53 pm,29
2022-02-16,12:53 am,28
2022-02-16,2:18 am,27
2022-02-16,3:00 am,26
2022-02-16,3:32 am,26
2022-02-16,3:53 am,26
2022-02-16,4:53 am,26
2022-02-16,5:13 am,27
2022-02-16,5:37 am,27
2022-02-16,6:13 am,26
2022-02-16,7:00 am,25
2022-02-16,7:42 am,25
2022-02-16,7:53 am,25
2022-02-16,8:53 am,25
2022-02-16,9:53 am,27
2022-02-16,10:53 am,28
2022-02-16,11:18 am,29
2022-02-16,11:53 am,29
2022-02-16,12:53 pm,31
2022-02-16,1:53 pm,32
2022-02-16,2:53 pm,32
2022-02-16,3:53 pm,32
2022-02-16,4:53 pm,32
2022-02-16,5:53 pm,31
2022-02-16,6:53 pm,29
2022-02-16,7:53 pm,24
2022-02-16,8:53 pm,24
2022-02-16,9:53 pm,24
2022-02-16,10:20 pm,20
2022-02-16,10:33 pm,16
2022-02-16,10:53 pm,17
2022-02-16,11:08 pm,16
2022-02-16,11:53 pm,17
2022-02-17,12:34 am,16
2022-02-17,12:53 am,14
2022-02-17,1:20 am,17
2022-02-17,1:38 am,16
2022-02-17,2:04 am,14
2022-02-17,3:06 am,16
2022-02-17,3:17 am,16
2022-02-17,4:08 am,20
2022-02-17,4:16 am,20
2022-02-17,4:53 am,20
2022-02-17,5:53 am,23
2022-02-17,6:34 am,24
2022-02-17,6:53 am,24
2022-02-17,7:09 am,23
2022-02-17,8:06 am,22
2022-02-17,8:28 am,22
2022-02-17,8:39 am,22
2022-02-17,8:53 am,23
2022-02-17,9:10 am,22
2022-02-17,9:24 am,22
2022-02-17,9:53 am,24
2022-02-17,10:53 am,26
2022-02-17,11:53 am,27
2022-02-17,12:53 pm,26
2022-02-17,1:53 pm,27
2022-02-17,2:53 pm,29
2022-02-17,3:03 pm,29
2022-02-17,3:53 pm,29
2022-02-17,4:53 pm,29
2022-02-17,5:53 pm,29
2022-02-17,6:53 pm,29
2022-02-17,7:53 pm,29
2022-02-17,8:53 pm,27
2022-02-17,9:53 pm,25
2022-02-17,10:53 pm,26
2022-02-17,11:53 pm,25
2022-02-18,12:53 am,22
2022-02-18,1:53 am,17
2022-02-18,2:53 am,15
2022-02-18,3:53 am,10
2022-02-18,4:53 am,12
2022-02-18,5:17 am,9
2022-02-18,5:53 am,11
2022-02-18,6:53 am,15
2022-02-18,7:53 am,14
2022-02-18,8:53 am,17
2022-02-18,9:53 am,20
2022-02-18,10:53 am,22
2022-02-18,11:53 am,26
2022-02-18,12:53 pm,29
2022-02-18,1:53 pm,35
2022-02-18,2:53 pm,36
2022-02-18,3:53 pm,32
2022-02-18,4:53 pm,29
2022-02-18,5:53 pm,25
2022-02-18,6:53 pm,22
2022-02-18,7:53 pm,19
2022-02-18,8:53 pm,17
2022-02-18,9:53 pm,18
2022-02-18,10:19 pm,13
2022-02-18,10:53 pm,16
2022-02-18,11:53 pm,16
2022-02-19,12:53 am,16
2022-02-19,1:53 am,14
2022-02-19,2:53 am,11
2022-02-19,3:21 am,13
2022-02-19,3:28 am,13
2022-02-19,3:53 am,9
2022-02-19,4:03 am,9
2022-02-19,5:00 am,9
2022-02-19,5:21 am,11
2022-02-19,6:00 am,9
2022-02-19,6:53 am,10
2022-02-19,7:37 am,11
2022-02-19,8:10 am,12
2022-02-19,8:36 am,13
2022-02-19,9:04 am,13
2022-02-19,9:09 am,14
2022-02-19,9:53 am,16
2022-02-19,10:53 am,20
2022-02-19,11:53 am,25
2022-02-19,12:53 pm,29
2022-02-19,1:53 pm,32
2022-02-19,2:53 pm,36
2022-02-19,3:53 pm,38
2022-02-19,4:53 pm,40
2022-02-19,5:53 pm,39
2022-02-19,6:53 pm,38
2022-02-19,7:53 pm,35
2022-02-19,8:53 pm,29
2022-02-19,9:53 pm,23
2022-02-19,10:53 pm,27
2022-02-19,11:53 pm,27
2022-02-20,12:53 am,30
2022-02-20,1:53 am,27
2022-02-20,2:53 am,23
2022-02-20,3:53 am,23
2022-02-20,4:53 am,33
2022-02-20,5:53 am,34
2022-02-20,6:53 am,35
2022-02-20,7:53 am,30
2022-02-20,8:53 am,36
2022-02-20,9:53 am,37
2022-02-20,10:53 am,40
2022-02-20,11:53 am,41
2022-02-20,12:53 pm,40
2022-02-20,1:53 pm,40
2022-02-20,2:53 pm,39
2022-02-20,3:53 pm,39
2022-02-20,4:53 pm,38
2022-02-20,5:53 pm,38
2022-02-20,6:21 pm,35
2022-02-20,6:53 pm,34
2022-02-20,7:36 pm,33
2022-02-20,7:53 pm,33
2022-02-20,8:34 pm,32
2022-02-20,8:53 pm,32
2022-02-20,9:11 pm,32
2022-02-20,9:27 pm,32
2022-02-20,9:53 pm,32
2022-02-20,10:37 pm,32
2022-02-20,10:53 pm,31
2022-02-20,11:53 pm,31
2022-02-21,12:53 am,30
2022-02-21,1:53 am,27
2022-02-21,2:31 am,27
2022-02-21,2:53 am,26
2022-02-21,3:43 am,25
2022-02-21,3:53 am,25
2022-02-21,4:21 am,24
2022-02-21,4:53 am,24
2022-02-21,5:53 am,23
2022-02-21,6:53 am,22
2022-02-21,7:19 am,22
2022-02-21,8:00 am,22
2022-02-21,8:24 am,22
2022-02-21,8:44 am,22
2022-02-21,9:18 am,21
2022-02-21,9:27 am,21
2022-02-21,9:53 am,22
2022-02-21,10:53 am,22
2022-02-21,11:53 am,22
2022-02-21,1:06 pm,24
2022-02-21,1:53 pm,25
2022-02-21,2:53 pm,25
2022-02-21,3:53 pm,26
2022-02-21,4:53 pm,24
2022-02-21,5:53 pm,24
2022-02-21,6:53 pm,24
2022-02-21,8:00 pm,19
2022-02-21,8:53 pm,21
2022-02-21,9:53 pm,16
2022-02-21,10:29 pm,14
2022-02-21,10:53 pm,13
2022-02-21,11:53 pm,12
2022-02-22,12:53 am,11
2022-02-22,2:01 am,10
2022-02-22,2:33 am,9
2022-02-22,3:08 am,9
2022-02-22,3:41 am,9
2022-02-22,3:53 am,8
2022-02-22,4:29 am,8
2022-02-22,4:53 am,8
2022-02-22,5:19 am,8
2022-02-22,5:53 am,8
2022-02-22,6:35 am,7
2022-02-22,6:53 am,6
2022-02-22,7:33 am,5
2022-02-22,7:53 am,5
2022-02-22,8:53 am,5
2022-02-22,9:53 am,7
2022-02-22,10:29 am,8
2022-02-22,10:53 am,9
2022-02-22,11:53 am,10
2022-02-22,12:53 pm,12
2022-02-22,1:53 pm,14
2022-02-22,2:53 pm,15
2022-02-22,3:53 pm,16
2022-02-22,4:53 pm,14
2022-02-22,5:53 pm,10
2022-02-22,6:53 pm,8
2022-02-22,7:53 pm,6
2022-02-22,8:53 pm,7
2022-02-22,9:53 pm,6
2022-02-22,10:53 pm,4
2022-02-22,11:53 pm,3
2022-02-23,12:53 am,2
2022-02-23,1:53 am,1
2022-02-23,2:53 am,0
2022-02-23,3:53 am,0
2022-02-23,4:53 am,-1
2022-02-23,5:53 am,-2
2022-02-23,6:53 am,-2
2022-02-23,7:53 am,-1
2022-02-23,8:53 am,0
2022-02-23,9:53 am,4
2022-02-23,10:53 am,7
2022-02-23,11:53 am,10
2022-02-23,12:53 pm,15
2022-02-23,1:53 pm,14
2022-02-23,2:53 pm,16
2022-02-23,3:53 pm,17
2022-02-23,4:53 pm,18
2022-02-23,5:53 pm,17
2022-02-23,6:53 pm,13
2022-02-23,7:53 pm,13
2022-02-23,8:53 pm,13
2022-02-23,9:53 pm,13
2022-02-23,10:53 pm,14
2022-02-23,11:53 pm,15
2022-02-24,12:53 am,15
2022-02-24,1:53 am,15
2022-02-24,2:53 am,15
2022-02-24,3:53 am,14
2022-02-24,4:53 am,13
2022-02-24,5:53 am,13
2022-02-24,6:16 am,13
2022-02-24,6:25 am,13
2022-02-24,7:53 am,12
2022-02-24,9:00 am,12
2022-02-24,10:00 am,14
2022-02-24,10:53 am,14
2022-02-24,11:53 am,15
2022-02-24,12:30 pm,16
2022-02-24,1:02 pm,17
2022-02-24,1:25 pm,18
2022-02-24,2:01 pm,18
2022-02-24,2:22 pm,19
2022-02-24,3:14 pm,19
2022-02-24,3:36 pm,18
2022-02-24,4:04 pm,17
2022-02-24,4:09 pm,17
2022-02-24,5:53 pm,16
2022-02-24,6:22 pm,14
2022-02-24,7:06 pm,13
2022-02-24,7:38 pm,14
2022-02-24,7:53 pm,13
2022-02-24,8:53 pm,13
2022-02-24,9:53 pm,12
2022-02-24,10:10 pm,11
2022-02-24,10:24 pm,10
2022-02-24,10:53 pm,7
2022-02-25,12:06 am,6
2022-02-25,12:53 am,1
2022-02-25,1:53 am,1
2022-02-25,2:33 am,-3
2022-02-25,2:53 am,-3
2022-02-25,3:53 am,5
2022-02-25,4:53 am,3
2022-02-25,5:53 am,-7
2022-02-25,7:53 am,0
2022-02-25,8:10 am,2
2022-02-25,9:01 am,3
2022-02-25,9:36 am,5
2022-02-25,9:53 am,5
2022-02-25,10:53 am,8
2022-02-25,11:53 am,10
2022-02-25,12:53 pm,13
2022-02-25,1:53 pm,16
2022-02-25,2:53 pm,16
2022-02-25,3:53 pm,17
2022-02-25,4:53 pm,18
2022-02-25,5:53 pm,11
2022-02-25,6:16 pm,15
2022-02-25,6:53 pm,16
2022-02-25,7:53 pm,15
2022-02-25,8:11 pm,16
2022-02-25,8:53 pm,15
2022-02-25,9:12 pm,15
2022-02-25,9:37 pm,15
2022-02-25,9:53 pm,15
2022-02-25,10:53 pm,16
2022-02-25,11:53 pm,15
2022-02-26,12:53 am,14
2022-02-26,1:53 am,13
2022-02-26,2:53 am,12
2022-02-26,3:53 am,12
2022-02-26,4:53 am,13
2022-02-26,5:53 am,11
2022-02-26,6:53 am,11
2022-02-26,7:53 am,12
2022-02-26,8:53 am,13
2022-02-26,9:53 am,14
2022-02-26,10:33 am,15
2022-02-26,10:53 am,16
2022-02-26,11:53 am,17
2022-02-26,12:53 pm,18
2022-02-26,1:53 pm,19
2022-02-26,2:53 pm,19
2022-02-26,3:53 pm,19
2022-02-26,4:53 pm,16
2022-02-26,5:53 pm,15
2022-02-26,6:53 pm,6
2022-02-26,7:53 pm,6
2022-02-26,8:53 pm,3
2022-02-26,9:53 pm,6
2022-02-26,10:53 pm,2
2022-02-26,11:53 pm,3
2022-02-27,12:53 am,2
2022-02-27,1:53 am,0
2022-02-27,2:53 am,-5
2022-02-27,3:53 am,-1
2022-02-27,4:53 am,-1
2022-02-27,5:53 am,-2
2022-02-27,7:53 am,-3
2022-02-27,8:53 am,2
2022-02-27,9:53 am,5
2022-02-27,10:53 am,9
2022-02-27,11:53 am,15
2022-02-27,12:53 pm,17
2022-02-27,1:53 pm,23
2022-02-27,2:53 pm,21
2022-02-27,3:53 pm,24
2022-02-27,4:53 pm,21
2022-02-27,5:53 pm,17
2022-02-27,6:53 pm,12
2022-02-27,7:53 pm,12
2022-02-27,8:53 pm,6
2022-02-27,9:53 pm,8
2022-02-27,10:53 pm,9
2022-02-27,11:53 pm,12
2022-02-28,12:53 am,13
2022-02-28,1:53 am,10
2022-02-28,2:53 am,11
2022-02-28,3:53 am,12
2022-02-28,4:53 am,13
2022-02-28,5:53 am,14
2022-02-28,6:53 am,13
2022-02-28,7:53 am,8
2022-02-28,8:53 am,16
2022-02-28,9:53 am,18
2022-02-28,10:53 am,18
2022-02-28,11:53 am,23
2022-02-28,12:53 pm,27
2022-02-28,1:53 pm,30
2022-02-28,2:53 pm,32
2022-02-28,3:53 pm,37
2022-02-28,4:53 pm,36
2022-02-28,5:53 pm,32
2022-02-28,6:53 pm,30
2022-02-28,7:53 pm,29
2022-02-28,8:53 pm,28
2022-02-28,9:53 pm,26
2022-02-28,10:53 pm,24
2022-02-28,11:53 pm,20
2022-03-01,12:53 am,21
2022-03-01,1:53 am,22
2022-03-01,2:53 am,23
2022-03-01,3:53 am,20
2022-03-01,4:53 am,20
2022-03-01,5:53 am,19
2022-03-01,6:53 am,19
2022-03-01,7:53 am,21
2022-03-01,8:53 am,20
2022-03-01,9:53 am,27
2022-03-01,10:53 am,29
2022-03-01,11:53 am,32
2022-03-01,12:53 pm,34
2022-03-01,1:53 pm,36
2022-03-01,2:53 pm,38
2022-03-01,3:53 pm,37
2022-03-01,4:53 pm,40
2022-03-01,5:53 pm,35
2022-03-01,6:53 pm,34
2022-03-01,7:53 pm,32
2022-03-01,8:53 pm,31
2022-03-01,9:53 pm,33
2022-03-01,10:53 pm,32
2022-03-01,11:53 pm,31
2022-03-02,12:53 am,32
2022-03-02,1:53 am,28
2022-03-02,2:53 am,29
2022-03-02,3:53 am,30
2022-03-02,4:53 am,30
2022-03-02,5:53 am,27
2022-03-02,6:53 am,26
2022-03-02,7:53 am,26
2022-03-02,8:53 am,28
2022-03-02,9:53 am,33
2022-03-02,10:53 am,33
2022-03-02,11:53 am,36
2022-03-02,12:53 pm,39
2022-03-02,1:53 pm,40
2022-03-02,2:53 pm,42
2022-03-02,3:53 pm,47
2022-03-02,4:53 pm,40
2022-03-02,5:53 pm,43
2022-03-02,6:53 pm,37
2022-03-02,7:53 pm,37
2022-03-02,8:53 pm,35
2022-03-02,9:53 pm,34
2022-03-02,10:53 pm,31
2022-03-02,11:53 pm,31
2022-03-03,12:53 am,31
2022-03-03,1:53 am,29
2022-03-03,2:53 am,28
2022-03-03,3:53 am,29
2022-03-03,4:53 am,29
2022-03-03,5:53 am,28
2022-03-03,6:53 am,27
2022-03-03,7:53 am,28
2022-03-03,8:53 am,32
2022-03-03,9:53 am,35
2022-03-03,10:53 am,37
2022-03-03,11:53 am,38
2022-03-03,12:53 pm,41
2022-03-03,1:53 pm,42
2022-03-03,2:53 pm,42
2022-03-03,3:53 pm,47
2022-03-03,4:53 pm,41
2022-03-03,5:53 pm,42
2022-03-03,6:53 pm,42
2022-03-03,7:53 pm,36
2022-03-03,8:53 pm,34
2022-03-03,9:53 pm,35
2022-03-03,10:53 pm,31
2022-03-03,11:53 pm,29
2022-03-04,12:53 am,31
2022-03-04,1:53 am,29
2022-03-04,3:01 am,31
2022-03-04,3:10 am,32
2022-03-04,3:53 am,34
2022-03-04,4:53 am,35
2022-03-04,5:36 am,34
2022-03-04,5:53 am,34
2022-03-04,7:30 am,33
2022-03-04,7:53 am,33
2022-03-04,8:12 am,33
2022-03-04,8:53 am,33
2022-03-04,9:15 am,33
2022-03-04,10:02 am,33
2022-03-04,10:17 am,33
2022-03-04,10:36 am,33
2022-03-04,11:07 am,33
